runner_id,date,type_seance,distance,duree,allure,fc_moyenne,elevation
R170,2025-03-13,Tempo,12.7,76.6,6.05,150,16
R170,2025-01-12,Endurance,10.2,68.1,6.66,136,22
R170,2025-02-15,Endurance,10.8,71.7,6.66,136,2
R170,2024-12-24,Endurance,15.8,105.4,6.66,136,15
R170,2025-05-18,Endurance,17.6,117.1,6.66,136,42
R170,2024-12-17,Endurance,11.1,74.1,6.66,136,16
R170,2025-05-01,Endurance,11.5,76.4,6.66,136,24
R171,2025-05-01,Tempo,8.7,40.8,4.67,141,35
R171,2025-03-26,Endurance,14.4,74.1,5.14,127,14
R171,2025-01-11,Endurance,16.7,85.9,5.14,127,39
R171,2025-02-05,Endurance,19.4,99.9,5.14,127,19
R171,2025-04-21,Tempo,14.4,67.2,4.67,141,6
R171,2025-06-01,Endurance,14.2,73.0,5.14,127,0
R171,2025-05-21,Tempo,14.9,69.7,4.67,141,41
R171,2025-01-05,Endurance,19.0,97.8,5.14,127,41
R171,2025-02-20,Endurance,18.4,94.4,5.14,127,30
R171,2025-04-19,Endurance,15.6,80.0,5.14,127,18
R171,2025-06-03,Tempo,9.9,46.2,4.67,141,44
R171,2025-05-04,Endurance,14.1,72.4,5.14,127,16
R171,2025-03-14,Endurance,15.1,77.8,5.14,127,3
R171,2025-04-16,Endurance,20.6,105.8,5.14,127,43
R171,2025-01-10,Endurance,12.5,64.1,5.14,127,1
R171,2025-04-29,Tempo,12.1,56.4,4.67,141,22
R171,2025-05-16,Endurance,11.9,61.0,5.14,127,49
R171,2025-02-24,Endurance,20.4,105.1,5.14,127,16
R171,2025-03-17,Seuil,11.6,54.3,4.67,127,18
R171,2025-05-05,Tempo,11.7,54.5,4.67,141,42
R171,2025-02-01,Seuil,14.0,65.6,4.67,127,42
R171,2025-05-24,Endurance,13.0,67.1,5.14,127,8
R171,2025-04-07,Endurance,14.0,72.0,5.14,127,13
R171,2025-04-13,Endurance,18.0,92.8,5.14,127,26
R171,2025-02-04,Fractionné,9.5,40.2,4.21,147,11
R171,2025-04-02,Endurance,21.9,112.7,5.14,127,26
R171,2025-04-07,Seuil,11.9,55.6,4.67,127,10
R171,2025-03-13,Tempo,14.3,66.7,4.67,141,29
R171,2025-04-01,Tempo,10.2,47.7,4.67,141,8
R171,2025-06-07,Endurance,15.6,80.3,5.14,127,20
R171,2025-05-18,Endurance,13.7,70.3,5.14,127,12
R171,2025-04-11,Endurance,13.6,69.7,5.14,127,14
R171,2025-02-27,Endurance,12.9,66.4,5.14,127,7
R171,2025-02-13,Endurance,15.2,78.1,5.14,127,48
R171,2025-02-02,Seuil,12.0,56.3,4.67,127,44
R171,2025-02-08,Seuil,11.2,52.5,4.67,127,8
R171,2025-05-25,Endurance,20.3,104.3,5.14,127,4
R171,2025-03-03,Tempo,11.8,55.0,4.67,141,45
R171,2025-03-28,Fractionné,7.3,30.9,4.21,147,12
R171,2024-12-26,Endurance,15.7,80.9,5.14,127,47
R171,2025-05-01,Fractionné,10.3,43.4,4.21,147,10
R171,2025-03-01,Tempo,8.5,40.0,4.67,141,27
R171,2024-12-15,Endurance,17.6,90.6,5.14,127,44
R171,2025-03-03,Tempo,10.6,49.7,4.67,141,24
R171,2025-05-01,Endurance,12.2,63.0,5.14,127,17
R171,2025-01-03,Endurance,15.2,78.0,5.14,127,36
R171,2025-05-23,Endurance,16.4,84.4,5.14,127,39
R171,2025-06-01,Seuil,15.3,71.6,4.67,127,36
R171,2025-05-12,Endurance,20.8,106.8,5.14,127,3
R171,2025-02-18,Endurance,20.1,103.5,5.14,127,7
R171,2025-05-12,Tempo,14.4,67.1,4.67,141,3
R171,2025-01-10,Endurance,17.0,87.5,5.14,127,18
R171,2025-02-01,Endurance,17.6,90.6,5.14,127,43
R171,2025-01-13,Endurance,9.7,49.8,5.14,127,15
R171,2025-05-21,Endurance,18.4,94.8,5.14,127,36
R171,2025-05-05,Endurance,16.4,84.2,5.14,127,17
R171,2025-04-11,Tempo,12.3,57.3,4.67,141,36
R171,2025-05-24,Seuil,10.4,48.4,4.67,127,24
R171,2025-04-26,Tempo,13.0,60.9,4.67,141,39
R171,2025-04-15,Endurance,19.4,99.7,5.14,127,7
R171,2025-03-06,Endurance,13.1,67.2,5.14,127,22
R171,2025-03-10,Tempo,9.1,42.5,4.67,141,2
R171,2025-04-08,Seuil,15.0,70.3,4.67,127,8
R171,2025-03-12,Endurance,17.7,91.0,5.14,127,12
R171,2025-01-01,Endurance,26.6,136.9,5.14,127,21
R171,2025-06-10,Endurance,17.8,91.5,5.14,127,37
R171,2025-04-07,Tempo,11.1,52.1,4.67,141,27
R171,2025-03-16,Seuil,16.5,77.3,4.67,127,17
R171,2025-04-23,Fractionné,10.1,42.7,4.21,147,47
R171,2025-05-07,Tempo,13.2,61.5,4.67,141,24
R171,2025-06-05,Endurance,8.7,44.6,5.14,127,31
R171,2025-06-09,Tempo,14.1,65.9,4.67,141,2
R171,2025-02-18,Tempo,14.4,67.3,4.67,141,15
R171,2025-02-26,Tempo,12.9,60.5,4.67,141,29
R171,2025-01-07,Endurance,20.3,104.2,5.14,127,14
R171,2025-05-06,Endurance,14.8,75.9,5.14,127,32
R171,2025-02-04,Endurance,15.2,78.3,5.14,127,34
R171,2025-04-16,Endurance,17.6,90.6,5.14,127,49
R171,2025-05-30,Seuil,18.0,84.0,4.67,127,19
R171,2025-06-08,Endurance,22.7,116.8,5.14,127,6
R171,2025-04-29,Endurance,15.3,78.5,5.14,127,40
R171,2025-05-29,Endurance,20.0,102.9,5.14,127,43
R171,2024-12-15,Tempo,14.3,67.1,4.67,141,44
R171,2025-04-11,Tempo,10.5,49.1,4.67,141,12
R171,2025-05-25,Endurance,13.1,67.6,5.14,127,24
R171,2025-05-09,Tempo,11.9,55.6,4.67,141,43
R171,2025-05-26,Tempo,9.8,45.8,4.67,141,45
R171,2024-12-17,Tempo,14.0,65.5,4.67,141,16
R171,2025-02-07,Endurance,21.7,111.5,5.14,127,17
R171,2024-12-29,Tempo,12.3,57.5,4.67,141,43
R171,2025-04-20,Endurance,8.0,41.3,5.14,127,38
R171,2025-05-24,Endurance,14.9,76.7,5.14,127,21
R171,2025-04-14,Seuil,10.6,49.4,4.67,127,13
R171,2025-04-14,Tempo,10.4,48.7,4.67,141,16
R171,2024-12-29,Tempo,10.1,47.0,4.67,141,34
R171,2025-05-23,Endurance,9.4,48.2,5.14,127,18
R171,2025-04-07,Endurance,15.6,80.4,5.14,127,1
R171,2025-02-22,Tempo,8.3,38.6,4.67,141,48
R171,2025-04-15,Endurance,13.7,70.6,5.14,127,29
R171,2025-03-21,Endurance,13.1,67.4,5.14,127,37
R171,2024-12-29,Endurance,12.7,65.3,5.14,127,17
R171,2025-06-04,Endurance,17.1,87.8,5.14,127,43
R171,2025-01-30,Tempo,13.5,63.2,4.67,141,0
R171,2025-01-08,Tempo,8.5,39.9,4.67,141,10
R171,2025-02-02,Seuil,12.8,59.8,4.67,127,41
R171,2025-02-22,Endurance,17.3,88.7,5.14,127,25
R171,2025-05-16,Seuil,17.8,83.1,4.67,127,45
R171,2025-05-25,Fractionné,7.9,33.1,4.21,147,22
R171,2025-05-23,Endurance,18.8,96.7,5.14,127,1
R171,2025-04-30,Endurance,17.3,89.1,5.14,127,16
R172,2025-06-03,Endurance,12.4,82.8,6.66,137,18
R172,2024-12-16,Endurance,11.3,75.4,6.66,137,20
R172,2025-03-15,Endurance,12.5,83.1,6.66,137,149
R172,2025-01-29,Endurance,11.4,76.0,6.66,137,10
R172,2024-12-26,Endurance,12.5,83.2,6.66,137,152
R172,2025-04-14,Endurance,13.3,88.8,6.66,137,43
R172,2024-12-17,Endurance,12.4,82.5,6.66,137,120
R172,2025-05-10,Endurance,8.5,56.4,6.66,137,183
R172,2025-02-07,Endurance,8.8,58.5,6.66,137,129
R172,2025-04-22,Tempo,11.8,71.5,6.05,151,167
R172,2025-04-16,Endurance,12.5,82.9,6.66,137,84
R172,2025-02-08,Tempo,13.5,81.5,6.05,151,31
R172,2025-04-01,Endurance,6.8,45.1,6.66,137,155
R172,2025-05-08,Endurance,11.2,74.5,6.66,137,23
R172,2025-01-01,Endurance,11.3,75.5,6.66,137,51
R172,2025-03-23,Tempo,12.2,73.7,6.05,151,91
R172,2024-12-22,Endurance,12.2,80.9,6.66,137,174
R172,2024-12-22,Fractionné,7.7,41.7,5.45,158,62
R172,2025-01-19,Endurance,10.2,68.1,6.66,137,103
R172,2025-01-05,Endurance,10.4,69.2,6.66,137,173
R172,2025-04-23,Tempo,8.4,51.0,6.05,151,146
R172,2024-12-14,Endurance,7.7,51.2,6.66,137,63
R172,2025-03-02,Endurance,7.8,51.7,6.66,137,139
R172,2025-02-23,Tempo,8.3,50.4,6.05,151,159
R172,2025-05-28,Endurance,11.5,76.5,6.66,137,82
R172,2025-05-24,Fractionné,7.5,40.6,5.45,158,84
R172,2025-05-25,Fractionné,7.2,39.3,5.45,158,187
R172,2024-12-27,Tempo,10.6,64.0,6.05,151,54
R172,2024-12-24,Endurance,10.1,67.5,6.66,137,132
R172,2025-05-16,Fractionné,6.6,35.8,5.45,158,103
R172,2025-05-24,Endurance,10.5,69.8,6.66,137,52
R172,2025-03-31,Endurance,12.3,81.8,6.66,137,177
R172,2025-04-28,Fractionné,8.4,45.8,5.45,158,24
R172,2025-04-17,Tempo,9.1,55.2,6.05,151,100
R172,2025-05-09,Endurance,14.0,93.4,6.66,137,133
R172,2025-05-04,Endurance,13.1,87.1,6.66,137,136
R172,2025-02-11,Endurance,11.7,77.8,6.66,137,125
R172,2025-04-14,Endurance,10.1,67.1,6.66,137,34
R172,2024-12-22,Endurance,12.2,81.4,6.66,137,119
R172,2025-04-18,Endurance,12.2,80.9,6.66,137,127
R172,2025-01-03,Endurance,10.5,69.8,6.66,137,148
R172,2024-12-27,Tempo,8.0,48.4,6.05,151,180
R172,2025-02-05,Endurance,11.7,77.7,6.66,137,104
R172,2025-06-07,Endurance,10.6,70.6,6.66,137,75
R172,2025-03-13,Endurance,8.2,54.3,6.66,137,166
R172,2025-04-17,Endurance,9.6,63.8,6.66,137,150
R172,2025-02-22,Endurance,10.7,71.4,6.66,137,92
R172,2025-05-28,Endurance,13.9,92.5,6.66,137,125
R172,2025-05-14,Endurance,14.1,93.7,6.66,137,129
R172,2025-06-09,Endurance,9.1,60.9,6.66,137,18
R172,2025-05-18,Tempo,9.9,60.2,6.05,151,145
R172,2025-03-17,Endurance,9.5,63.5,6.66,137,182
R172,2024-12-30,Fractionné,11.1,60.3,5.45,158,141
R172,2025-02-09,Tempo,11.2,67.5,6.05,151,118
R172,2025-05-28,Endurance,9.1,60.4,6.66,137,157
R172,2025-03-30,Fractionné,8.5,46.5,5.45,158,66
R172,2025-03-11,Endurance,11.9,79.2,6.66,137,39
R172,2025-05-27,Endurance,12.2,81.3,6.66,137,156
R172,2025-05-23,Tempo,13.5,81.7,6.05,151,55
R172,2025-05-12,Endurance,10.3,68.9,6.66,137,112
R172,2025-03-10,Tempo,10.5,63.6,6.05,151,32
R172,2025-05-20,Tempo,12.5,75.8,6.05,151,181
R172,2024-12-28,Fractionné,6.2,33.7,5.45,158,130
R173,2025-01-13,Endurance,9.7,64.3,6.66,130,38
R173,2025-04-07,Tempo,11.4,68.7,6.05,144,6
R173,2025-04-23,Endurance,11.2,74.6,6.66,130,24
R173,2025-01-23,Tempo,9.8,59.3,6.05,144,31
R173,2025-04-05,Endurance,8.2,54.5,6.66,130,15
R173,2025-03-16,Endurance,9.3,61.9,6.66,130,6
R173,2024-12-20,Endurance,5.0,33.1,6.66,130,13
R173,2024-12-18,Fractionné,6.5,35.4,5.45,151,38
R173,2025-04-12,Tempo,8.3,50.4,6.05,144,4
R173,2025-03-14,Endurance,10.3,68.4,6.66,130,39
R173,2025-04-22,Endurance,7.6,50.6,6.66,130,13
R173,2025-03-11,Endurance,6.0,39.7,6.66,130,21
R173,2025-04-19,Endurance,7.0,46.3,6.66,130,16
R173,2025-03-24,Endurance,8.2,54.3,6.66,130,20
R173,2025-01-24,Fractionné,8.6,46.8,5.45,151,38
R173,2025-01-26,Endurance,9.2,61.2,6.66,130,37
R173,2025-01-25,Endurance,8.2,54.5,6.66,130,30
R173,2025-02-18,Endurance,6.3,41.9,6.66,130,42
R173,2025-02-12,Tempo,14.0,85.0,6.05,144,48
R173,2025-02-27,Fractionné,11.8,64.2,5.45,151,23
R173,2025-01-24,Fractionné,11.9,64.8,5.45,151,29
R173,2025-05-23,Tempo,12.1,73.0,6.05,144,0
R173,2025-05-01,Endurance,10.6,70.5,6.66,130,28
R173,2025-02-25,Endurance,6.4,42.7,6.66,130,19
R173,2025-04-29,Tempo,9.5,57.3,6.05,144,13
R173,2024-12-17,Endurance,9.7,64.4,6.66,130,19
R173,2025-06-09,Endurance,11.6,76.9,6.66,130,10
R173,2025-06-05,Endurance,8.9,59.1,6.66,130,43
R173,2025-04-04,Endurance,10.3,68.9,6.66,130,26
R173,2025-01-07,Endurance,7.1,47.1,6.66,130,38
R173,2025-02-15,Fractionné,7.9,43.0,5.45,151,3
R173,2025-05-20,Fractionné,11.4,61.9,5.45,151,43
R173,2024-12-15,Tempo,9.3,56.5,6.05,144,10
R173,2025-04-25,Endurance,4.4,29.6,6.66,130,0
R173,2025-02-27,Endurance,7.9,52.3,6.66,130,28
R173,2024-12-30,Tempo,8.5,51.7,6.05,144,42
R173,2024-12-18,Endurance,5.2,34.4,6.66,130,22
R173,2025-05-10,Tempo,13.8,83.4,6.05,144,27
R173,2025-01-25,Tempo,9.9,59.7,6.05,144,12
R173,2025-03-18,Endurance,7.7,51.2,6.66,130,32
R173,2025-04-02,Endurance,7.8,51.7,6.66,130,14
R173,2025-02-09,Tempo,8.2,49.9,6.05,144,12
R173,2025-05-31,Fractionné,11.3,61.7,5.45,151,47
R173,2025-01-10,Fractionné,11.7,63.9,5.45,151,22
R173,2025-04-06,Endurance,10.1,67.2,6.66,130,22
R173,2025-05-25,Endurance,6.3,41.7,6.66,130,40
R173,2025-02-04,Endurance,10.1,67.1,6.66,130,32
R173,2025-01-03,Endurance,9.4,62.6,6.66,130,46
R173,2025-04-17,Endurance,9.2,61.0,6.66,130,40
R173,2025-02-17,Endurance,8.9,59.5,6.66,130,26
R173,2025-03-22,Endurance,9.7,64.3,6.66,130,31
R173,2025-05-01,Endurance,5.0,33.2,6.66,130,30
R173,2025-05-12,Endurance,9.2,61.0,6.66,130,24
R173,2025-01-16,Fractionné,8.2,44.5,5.45,151,31
R174,2025-02-19,Endurance,17.0,113.0,6.66,120,129
R174,2025-03-08,Endurance,15.3,102.1,6.66,120,50
R174,2024-12-14,Endurance,14.6,97.0,6.66,120,159
R174,2024-12-20,Endurance,15.5,103.3,6.66,120,120
R174,2025-01-01,Tempo,12.7,76.6,6.05,132,121
R174,2025-04-28,Fractionné,8.3,45.4,5.45,139,59
R174,2025-02-19,Endurance,13.0,86.2,6.66,120,187
R174,2024-12-30,Endurance,13.5,90.2,6.66,120,45
R174,2024-12-24,Tempo,13.7,83.0,6.05,132,166
R174,2025-02-05,Fractionné,9.3,50.5,5.45,139,126
R174,2025-02-18,Endurance,8.0,53.6,6.66,120,133
R174,2025-01-25,Endurance,11.7,78.1,6.66,120,66
R174,2025-01-25,Endurance,10.5,70.0,6.66,120,56
R174,2025-02-07,Endurance,9.2,61.4,6.66,120,6
R174,2025-05-09,Endurance,10.8,72.1,6.66,120,150
R174,2024-12-23,Endurance,14.6,97.2,6.66,120,165
R174,2025-04-09,Endurance,9.8,65.3,6.66,120,191
R174,2025-01-01,Endurance,9.1,60.3,6.66,120,149
R174,2025-02-15,Fractionné,9.3,50.9,5.45,139,80
R174,2025-06-03,Tempo,13.9,84.2,6.05,132,82
R174,2025-03-16,Endurance,8.9,59.0,6.66,120,84
R174,2025-03-13,Tempo,14.8,89.4,6.05,132,105
R174,2025-05-05,Endurance,14.7,97.5,6.66,120,71
R174,2025-03-02,Fractionné,8.9,48.3,5.45,139,130
R174,2025-05-24,Endurance,11.6,77.2,6.66,120,14
R174,2025-03-09,Endurance,10.2,67.6,6.66,120,155
R174,2025-05-31,Endurance,8.4,55.8,6.66,120,114
R174,2025-04-28,Endurance,11.9,79.1,6.66,120,142
R174,2025-02-28,Endurance,11.4,75.7,6.66,120,59
R174,2025-02-06,Endurance,14.1,94.1,6.66,120,40
R174,2024-12-29,Endurance,13.6,90.6,6.66,120,183
R174,2025-05-12,Endurance,12.4,82.3,6.66,120,44
R174,2025-04-10,Fractionné,6.5,35.1,5.45,139,171
R174,2024-12-19,Tempo,12.3,74.1,6.05,132,75
R174,2025-02-02,Endurance,15.2,101.3,6.66,120,130
R174,2025-03-28,Endurance,11.3,75.4,6.66,120,54
R174,2025-06-10,Endurance,17.9,119.1,6.66,120,28
R174,2025-01-27,Endurance,13.2,87.8,6.66,120,130
R174,2025-04-28,Endurance,13.5,90.1,6.66,120,95
R174,2024-12-30,Endurance,10.8,71.6,6.66,120,111
R174,2024-12-27,Endurance,7.5,50.2,6.66,120,184
R174,2025-02-25,Tempo,9.0,54.4,6.05,132,117
R174,2024-12-16,Endurance,9.2,61.0,6.66,120,75
R174,2025-02-11,Endurance,13.3,88.2,6.66,120,112
R174,2025-03-05,Endurance,12.1,80.5,6.66,120,130
R174,2025-01-21,Endurance,13.6,90.8,6.66,120,112
R174,2025-06-09,Fractionné,7.4,40.2,5.45,139,31
R174,2025-01-26,Endurance,14.5,96.2,6.66,120,85
R174,2025-06-07,Tempo,8.1,48.9,6.05,132,146
R174,2025-03-14,Endurance,15.9,105.8,6.66,120,75
R174,2025-05-21,Endurance,17.1,113.5,6.66,120,115
R174,2025-04-15,Endurance,13.5,89.8,6.66,120,171
R174,2025-05-07,Tempo,9.3,56.5,6.05,132,33
R174,2025-04-10,Tempo,14.6,88.0,6.05,132,39
R174,2024-12-27,Tempo,12.8,77.5,6.05,132,110
R174,2025-05-03,Tempo,14.7,88.8,6.05,132,34
R174,2025-05-14,Fractionné,9.3,50.8,5.45,139,8
R174,2025-04-30,Endurance,10.2,67.9,6.66,120,68
R174,2025-03-27,Tempo,14.2,85.9,6.05,132,80
R174,2025-02-16,Endurance,18.1,120.5,6.66,120,131
R175,2025-02-19,Endurance,9.4,74.2,7.87,142,136
R175,2025-05-07,Endurance,8.7,68.6,7.87,142,50
R175,2025-05-31,Tempo,12.1,86.2,7.15,156,44
R175,2025-03-23,Endurance,7.8,61.1,7.87,142,103
R175,2024-12-18,Endurance,9.2,72.6,7.87,142,21
R175,2025-02-19,Endurance,8.2,64.2,7.87,142,62
R175,2025-02-25,Tempo,11.0,78.4,7.15,156,101
R175,2025-04-17,Tempo,14.5,103.8,7.15,156,113
R175,2025-05-06,Tempo,10.7,76.4,7.15,156,81
R175,2025-05-13,Fractionné,7.2,46.2,6.44,164,194
R175,2025-05-28,Fractionné,11.0,70.7,6.44,164,51
R175,2024-12-17,Endurance,10.2,80.0,7.87,142,138
R175,2025-05-03,Endurance,8.9,70.2,7.87,142,190
R175,2025-02-13,Tempo,8.9,63.9,7.15,156,78
R175,2025-04-20,Endurance,9.7,76.3,7.87,142,175
R175,2025-02-16,Endurance,8.5,67.0,7.87,142,19
R175,2025-03-15,Endurance,9.0,71.0,7.87,142,20
R175,2025-01-29,Endurance,6.1,48.3,7.87,142,15
R175,2025-05-29,Endurance,10.0,79.0,7.87,142,57
R175,2024-12-17,Endurance,10.5,82.2,7.87,142,108
R175,2025-01-11,Endurance,14.6,115.1,7.87,142,60
R175,2024-12-18,Endurance,9.3,73.3,7.87,142,25
R175,2024-12-18,Endurance,8.9,70.1,7.87,142,135
R175,2025-02-14,Tempo,14.5,103.7,7.15,156,5
R175,2025-06-05,Endurance,5.9,46.3,7.87,142,84
R175,2025-05-21,Endurance,8.6,67.5,7.87,142,36
R175,2024-12-29,Endurance,7.4,57.9,7.87,142,185
R175,2025-06-02,Endurance,8.3,65.4,7.87,142,4
R175,2025-03-19,Endurance,11.5,90.8,7.87,142,182
R175,2025-02-23,Tempo,8.3,59.0,7.15,156,55
R175,2025-04-13,Endurance,13.1,102.8,7.87,142,86
R175,2025-01-03,Tempo,10.1,72.6,7.15,156,78
R175,2025-01-02,Endurance,7.2,56.3,7.87,142,48
R175,2025-04-16,Endurance,10.0,78.7,7.87,142,174
R175,2025-05-25,Fractionné,7.2,46.2,6.44,164,22
R175,2025-05-20,Fractionné,7.5,48.2,6.44,164,95
R175,2025-02-07,Fractionné,11.8,76.1,6.44,164,36
R175,2025-02-18,Tempo,9.4,66.9,7.15,156,51
R176,2025-04-21,Endurance,5.0,28.8,5.75,145,36
R176,2024-12-22,Tempo,11.4,59.6,5.22,161,4
R176,2025-04-24,Tempo,8.8,46.1,5.22,161,4
R176,2025-02-11,Endurance,4.5,26.0,5.75,145,14
R176,2025-02-09,Tempo,12.7,66.4,5.22,161,27
R176,2025-01-01,Endurance,7.7,44.2,5.75,145,4
R176,2025-03-11,Tempo,10.2,53.3,5.22,161,47
R176,2025-04-20,Endurance,6.5,37.5,5.75,145,20
R176,2024-12-28,Endurance,5.8,33.4,5.75,145,43
R176,2025-06-03,Endurance,5.2,29.6,5.75,145,30
R176,2025-05-08,Endurance,5.6,32.0,5.75,145,29
R176,2025-01-28,Endurance,6.0,34.2,5.75,145,38
R176,2025-01-23,Fractionné,9.8,46.0,4.7,168,42
R176,2025-02-18,Seuil,11.5,60.1,5.22,145,48
R176,2025-03-06,Fractionné,6.0,28.2,4.7,168,30
R176,2025-04-10,Endurance,6.6,37.7,5.75,145,49
R176,2025-06-05,Seuil,10.6,55.1,5.22,145,42
R176,2025-03-22,Tempo,9.6,50.0,5.22,161,44
R176,2025-05-26,Fractionné,9.8,45.9,4.7,168,40
R176,2025-03-19,Endurance,6.0,34.7,5.75,145,29
R176,2025-04-01,Fractionné,7.9,37.3,4.7,168,23
R176,2025-04-03,Endurance,4.6,26.2,5.75,145,24
R176,2025-01-13,Endurance,4.4,25.6,5.75,145,24
R176,2024-12-14,Endurance,5.6,32.4,5.75,145,29
R176,2024-12-27,Tempo,12.6,65.8,5.22,161,17
R176,2025-02-02,Fractionné,9.9,46.7,4.7,168,33
R176,2025-03-08,Seuil,11.4,59.6,5.22,145,48
R176,2025-02-13,Endurance,6.7,38.5,5.75,145,45
R176,2025-01-29,Endurance,6.3,36.3,5.75,145,45
R176,2025-04-04,Tempo,8.9,46.4,5.22,161,29
R176,2025-01-23,Endurance,7.6,43.9,5.75,145,17
R176,2025-02-03,Tempo,11.7,61.2,5.22,161,41
R176,2025-01-08,Endurance,3.7,21.2,5.75,145,40
R176,2025-04-12,Endurance,4.4,25.5,5.75,145,25
R176,2025-04-13,Tempo,8.6,45.0,5.22,161,49
R176,2025-05-09,Tempo,10.4,54.2,5.22,161,10
R176,2025-01-09,Seuil,11.6,60.4,5.22,145,21
R176,2025-03-03,Endurance,7.0,40.2,5.75,145,10
R176,2025-01-17,Endurance,5.6,32.4,5.75,145,43
R176,2025-04-15,Tempo,10.7,56.0,5.22,161,19
R176,2025-05-08,Endurance,5.4,31.2,5.75,145,49
R176,2025-01-24,Tempo,14.4,75.2,5.22,161,17
R176,2025-04-25,Endurance,5.7,32.8,5.75,145,5
R176,2025-03-21,Tempo,9.4,49.2,5.22,161,30
R176,2025-04-26,Seuil,10.4,54.6,5.22,145,36
R176,2025-05-13,Endurance,3.8,21.6,5.75,145,6
R176,2025-01-19,Endurance,7.0,40.4,5.75,145,31
R176,2025-02-24,Tempo,9.7,50.6,5.22,161,48
R176,2025-03-23,Endurance,5.7,32.6,5.75,145,49
R176,2025-02-24,Fractionné,8.9,42.1,4.7,168,5
R176,2025-02-18,Tempo,12.6,65.6,5.22,161,37
R176,2025-04-06,Endurance,6.0,34.5,5.75,145,48
R176,2024-12-26,Endurance,6.4,36.6,5.75,145,46
R176,2025-02-04,Endurance,5.6,32.1,5.75,145,18
R176,2025-02-10,Endurance,7.0,40.2,5.75,145,31
R176,2025-01-17,Seuil,18.0,94.0,5.22,145,45
R176,2025-06-05,Endurance,7.6,43.7,5.75,145,49
R176,2025-02-15,Seuil,12.2,63.9,5.22,145,19
R176,2025-02-20,Endurance,5.3,30.6,5.75,145,27
R176,2025-02-24,Endurance,5.6,32.5,5.75,145,25
R176,2025-01-25,Endurance,5.5,31.4,5.75,145,39
R176,2024-12-16,Tempo,14.0,73.1,5.22,161,1
R176,2025-04-09,Endurance,7.9,45.6,5.75,145,17
R176,2025-04-27,Endurance,6.6,38.1,5.75,145,21
R176,2025-03-05,Endurance,7.5,43.1,5.75,145,24
R176,2025-06-07,Seuil,15.3,79.7,5.22,145,7
R176,2025-01-30,Endurance,6.7,38.5,5.75,145,39
R176,2024-12-31,Fractionné,6.7,31.6,4.7,168,38
R176,2025-03-12,Endurance,4.8,27.3,5.75,145,8
R176,2025-01-16,Endurance,4.3,24.6,5.75,145,24
R176,2024-12-21,Endurance,5.2,29.6,5.75,145,4
R176,2025-04-15,Tempo,14.3,74.7,5.22,161,34
R176,2025-02-16,Tempo,11.6,60.4,5.22,161,41
R176,2025-01-14,Endurance,6.5,37.4,5.75,145,42
R176,2025-03-10,Endurance,5.8,33.1,5.75,145,44
R176,2025-03-03,Fractionné,9.9,46.4,4.7,168,49
R176,2025-04-17,Endurance,4.9,28.4,5.75,145,6
R176,2024-12-23,Fractionné,8.9,42.0,4.7,168,19
R176,2025-05-02,Endurance,6.0,34.6,5.75,145,20
R176,2024-12-28,Tempo,9.3,48.6,5.22,161,2
R176,2025-02-21,Endurance,7.3,41.8,5.75,145,10
R176,2025-01-14,Fractionné,9.7,45.7,4.7,168,40
R176,2025-02-01,Endurance,5.5,31.5,5.75,145,25
R176,2025-03-04,Endurance,4.8,27.4,5.75,145,24
R176,2025-05-09,Endurance,4.7,27.0,5.75,145,45
R176,2025-03-15,Fractionné,7.4,34.9,4.7,168,11
R176,2025-01-28,Endurance,6.2,35.5,5.75,145,18
R176,2025-05-02,Endurance,7.6,43.4,5.75,145,41
R176,2025-03-31,Tempo,10.0,52.3,5.22,161,41
R176,2025-04-26,Fractionné,9.0,42.2,4.7,168,41
R176,2025-04-28,Endurance,4.5,25.9,5.75,145,6
R176,2025-03-19,Tempo,9.6,50.3,5.22,161,20
R176,2025-03-24,Seuil,17.9,93.4,5.22,145,38
R176,2025-01-31,Tempo,11.9,62.3,5.22,161,13
R177,2025-03-06,Endurance,15.5,103.4,6.66,136,61
R177,2025-05-26,Endurance,14.4,96.0,6.66,136,84
R177,2025-02-15,Endurance,15.9,105.6,6.66,136,69
R177,2025-05-23,Endurance,14.5,96.8,6.66,136,135
R177,2025-05-10,Endurance,18.7,124.4,6.66,136,142
R177,2025-04-30,Tempo,14.5,87.5,6.05,150,3
R177,2025-06-03,Endurance,15.8,105.1,6.66,136,181
R177,2025-05-18,Endurance,15.7,104.4,6.66,136,19
R177,2024-12-24,Endurance,12.6,84.1,6.66,136,46
R177,2025-03-04,Tempo,8.9,53.6,6.05,150,4
R177,2025-06-06,Fractionné,11.8,64.3,5.45,157,102
R177,2025-06-09,Tempo,13.9,84.3,6.05,150,65
R177,2025-02-17,Endurance,13.5,89.8,6.66,136,72
R177,2024-12-15,Endurance,15.9,105.5,6.66,136,168
R177,2025-01-11,Endurance,21.5,143.2,6.66,136,119
R177,2025-05-06,Endurance,11.3,75.0,6.66,136,141
R177,2025-03-02,Endurance,19.0,126.3,6.66,136,33
R177,2025-03-25,Endurance,14.4,96.1,6.66,136,157
R177,2025-03-14,Endurance,17.9,118.9,6.66,136,63
R177,2024-12-27,Endurance,17.4,115.6,6.66,136,66
R177,2024-12-13,Endurance,16.6,110.3,6.66,136,9
R177,2024-12-14,Endurance,14.2,94.7,6.66,136,183
R177,2025-05-08,Tempo,11.2,68.0,6.05,150,179
